entity_id,field,value,source_url,source_title,source_type,access_date,evidence_snippet,confidence
2563,name,ICHIBOSHI L.P.C. LTD. (CFIA Ref #2563),https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,CFIA export list entry,HIGH
2563,address,"24 RUE DU QUAI, CARAQUET, NB, E1W1B6, Canada",https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,CFIA export list entry,HIGH
2527,name,LA FERME OSTRÉICOLE CHIASSON LTÉE (CFIA Ref #2527),https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,CFIA export list entry,HIGH
2527,address,"31 RUE DE L'ETANG, LAMÉQUE, NB, E8T1C2, Canada",https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,CFIA export list entry,HIGH
2540,name,FERME OSTRÉICOLE GAÉTAN DUGAS LTÉE (CFIA Ref #2540),https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,CFIA export list entry,HIGH
2540,address,"675 BOUL, ST-PIERRE OUEST, CARAQUET, NB, E1W1A2, Canada",https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,CFIA export list entry,HIGH
2442,name,POISSONNERIE LEGER FISHERIES LTEE/LTD. (CFIA Ref #2442),https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,CFIA export list entry,HIGH
2442,address,"38 CHEMIN DE LA CÔTE, TROIS-RUISSEAUX, NB, E4N2V7, Canada",https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,CFIA export list entry,HIGH
2510,name,BOLERO Transformation de Crustacés Inc. BOLERO Shellfish Processing Inc. (CFIA Ref #2510),https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,CFIA export list entry,HIGH
2510,address,"1324 Route 335, Saint-Simon, NB, E8P2B2, Canada",https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,CFIA export list entry,HIGH
2518,name,PÉCHERIES STE-CÉCILE INC (CFIA Ref #2518),https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,CFIA export list entry,HIGH
2518,address,"136 CHEMIN LACROIX, SAINTE-CÉCILE, NB, E8T2X2, Canada",https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,CFIA export list entry,HIGH
2406,name,LESLIE LEGER & SONS LTD (CFIA Ref #2406),https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,CFIA export list entry,HIGH
2406,address,"34 CHEMIN DE LA COTE, TROIS-RUISSEAUX, NB, E4N2V7, Canada",https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,CFIA export list entry,HIGH
2547,name,MCGRAW SEAFOOD (2008) INC. (CFIA Ref #2547),https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,CFIA export list entry,HIGH
2547,address,"3113 RUE PRINCIPALE, TRACADIE-SHEILA, NB, E1X1G5, Canada",https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,CFIA export list entry,HIGH
1459,name,B.C.D. FISHERIES LIMITED (CFIA Ref #1459),https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,CFIA export list entry,HIGH
1459,address,"22 LITTLE BROOK ROAD, LITTLE BROOK, NS, B0W1Z0, Canada",https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,CFIA export list entry,HIGH
0346,name,BAKERS POINT FISHERIES LIMITED (CFIA Ref #0346),https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,CFIA export list entry,HIGH
0346,address,"33 BAKER'S POINT ROAD, EAST JEDDORE, NS, B0J1W0, Canada",https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,CFIA export list entry,HIGH
3293,name,MISTY HARBOUR SEAFOOD (CFIA Ref #3293),https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,CFIA export list entry,HIGH
3293,address,"2304 OCEAN WESTWAY, SAINT JOHN, NB, E2M5J4, Canada",https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,CFIA export list entry,HIGH
2570,name,BARRY GROUP INC. (CFIA Ref #2570),https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,CFIA export list entry,HIGH
2570,address,"764 RUE PRINCIPALE, LOWER NÉGUAC, NB, E9G1N5, Canada",https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,CFIA export list entry,HIGH
2448,name,OCEAN PIER INC. (CFIA Ref #2448),https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,CFIA export list entry,HIGH
2448,address,"20 PATTISON STREET, SCOUDOUC, NB, E4P3R4, Canada",https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,CFIA export list entry,HIGH
2403,name,M. LEBLANC FISHERIES LTD. (CFIA Ref #2403),https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,CFIA export list entry,HIGH
2403,address,"4 RUE BRUN, PETIT-CAP, NB, E4N2E4, Canada",https://apps.inspection.canada.ca/webapps/FishList/,CFIA Fish and Seafood Establishments (Export List),regulator,2026-02-06,CFIA export list entry,HIGH
